"","...1","removed","freqchal","pvi2","obama","cperhs","sexexp","book","author","state","antifamily","cmedin","cperba","days2000","occult","language","homosexuality","violence","booktitle"
"696",813,0,0,2,1,2.33804213135069,0,1972,"Mazer, Norma Fox","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"When She Was Good"
"697",148,0,0,-0.2,0,7.33804213135069,0,1977,"Manoy, Lauren","CO",0,10346.5,8.67627013630731,1800,1,0,0,0,"Where to Park Your Broomstick"
"698",814,0,0,2,1,2.33804213135069,0,1981,"Bruchac, Joseph","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Whisper In the Dark"
"699",20,0,1,-8.8,0,-4.26195786864932,1,1984,"Pullman, Philip","AR",0,-6258.5,-7.32372986369269,690,0,1,0,0,"White Mercedes, The"
"700",532,0,0,-0.7,1,3.43804213135068,0,1993,"Skutch, Robert","OH",0,2469,-2.92372986369269,3802,0,0,1,0,"Who's in a Family?"
"701",658,0,0,4,0,5.53804213135068,1,1990,"Newman, Felice","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Whole Lesbian Sex Book, The"
"702",659,0,0,4,0,5.53804213135068,0,1995,"Telesco, Patricia","OR",0,1274.5,1.07627013630731,510,1,0,0,0,"Wicca 2000"
"703",365,1,0,3.8,0,3.83804213135069,0,1996,"Sabrina, Lady","MI",0,2966,-2.22372986369269,992,1,0,0,0,"Wiccan Magick for Beginners"
"704",369,0,0,3.8,1,3.83804213135069,0,2001,"Fielding, Joy","MI",0,2966,-2.22372986369269,3764,0,1,0,1,"Wild Zone"
"705",88,1,0,-0.2,0,7.33804213135069,0,2002,"Mayle, Peter","CO",0,10346.5,8.67627013630731,1426,0,0,0,0,"Will I Go To Heaven"
"706",242,1,1,-17.4,0,5.13804213135069,1,2010,"Pike, Christopher","ID",0,3194,-2.32372986369269,120,0,0,0,1,"Witch"
"707",393,0,0,3.8,0,3.83804213135069,0,2013,"Speare, Elizabeth George","MI",0,2966,-2.22372986369269,480,0,0,0,0,"Witch of Blackbird Pond, The"
"708",70,0,0,7.4,0,-2.76195786864932,0,2019,"Barth, Edna","CA",0,10119,2.57627013630731,1697,1,0,0,0,"Witches, Pumpkins and Grinning Ghosts"
"709",8,0,0,-13.4,0,8.73804213135068,0,2023,"Hesse, Karen","AK",0,15707.5,0.676270136307309,1351,0,0,0,0,"Witness"
"710",367,0,0,3.8,NA,3.83804213135069,1,2028,"Hoeg, Peter","MI",0,2966,-2.22372986369269,NA,0,0,0,0,"Woman and the Ape, The"
"711",629,0,0,4,0,5.53804213135068,1,2030,"Hekmat, Anwar","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Women and the Koran"
"712",815,0,0,2,1,2.33804213135069,0,2033,"Davis, Amanda","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Wonder When You'll Miss Me"
"713",255,1,0,7.7,0,1.83804213135069,0,2034,"Dahl, Roald","IL",0,6489.5,2.07627013630731,2759,0,0,0,1,"Wonderful Story Henry Sugar and Six More, The"
"714",903,0,0,13.4,0,6.83804213135069,0,2037,NA,"VT",0,8467,5.37627013630731,1314,0,0,0,1,"World of Wrestling (series)"
"715",816,0,0,2,1,2.33804213135069,0,2041,"Spinelli, Jerry","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Wringer"
"716",485,0,0,10.2,1,-0.461957868649321,0,2048,"Tateno, Makoto","NY",0,5007.5,3.37627013630731,3675,0,0,1,0,"Yellow Volumes 1-4"
"717",48,1,0,7.4,1,-2.76195786864932,0,2049,"Wells, Rosemary","CA",0,10119,2.57627013630731,3483,0,0,0,0,"Yoko"
"718",156,0,0,-0.2,0,7.33804213135069,0,2051,"Franco, Betsy","CO",0,10346.5,8.67627013630731,1440,0,1,0,0,"You Hear Me?"
"719",163,0,0,-0.2,0,7.33804213135069,0,2054,"Goldsmith, Olivia","CO",0,10346.5,8.67627013630731,1426,0,1,0,0,"Young Wives"
"720",545,0,0,-16.9,0,1.03804213135068,0,2055,"Bunting, Eve","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"Your Move"
"721",349,0,0,11.7,0,5.23804213135068,1,2056,"Frei, Irene Gonzalez","MA",0,14048.5,9.17627013630731,0,0,0,0,0,"Your Name Written on Water:  An Erotic Novel"
"722",31,0,0,-6.1,1,1.43804213135068,1,2057,"Togashi, Yoshihiro","AZ",0,3490.5,-0.52372986369269,3240,0,0,0,1,"Yu Yu Hakusho (series)"
"723",502,0,0,10.2,1,-0.461957868649321,0,2060,"Kutner, Merrily","NY",0,5007.5,3.37627013630731,3156,0,0,0,0,"Z is for Zombie"
"724",149,0,0,-0.2,0,7.33804213135069,0,2063,"Stieg, William","CO",0,10346.5,8.67627013630731,1800,0,0,0,1,"Zeke Pippin"
